CASEID,YEAR,REGION,STATEFIP,COUNTY,HH_SIZE,PERNUM,LINENO,WT06,AGE,SEX,RACE,HISPAN,MARST,CITIZEN,BPL,POPSTAT,EDUC,SCHLCOLL,VETSTAT,VETLAST,EMPSTAT,MULTJOBS,OCC,IND,RETIRED,FULLPART,UHRSWORKT,EARNWEEK,DIFFANY,ACT_CAREHH,ACT_CARENHH,ACT_EDUC,ACT_FOOD,ACT_GOVSERV,ACT_HHACT,ACT_HHSERV,ACT_PCARE,ACT_PHONE,ACT_PROFSERV,ACT_PURCH,ACT_RELIG,ACT_SOCIAL,ACT_SPORTS,ACT_TRAVEL,ACT_VOL,ACT_WORK
2.01608E+13,2016,2,55,55000,2,1,1,18776178.36,72,1,100,100,1,1,9900,1,30,99,1,7,1,0,10,6870,99,2,3,99999.99,1,0,0,0,200,0,35,0,570,0,0,20,0,589,0,26,0,0
2.01608E+13,2016,4,6,6029,2,1,1,31728143.76,40,2,100,243,1,5,21020,1,32,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,70,0,180,0,653,0,0,0,0,477,60,0,0,0
2.01608E+13,2016,2,27,27000,4,1,1,2652565.51,36,2,100,100,1,1,9900,1,41,1,2,999,1,0,2320,7860,99,1,50,1675,1,265,0,0,60,0,40,0,540,5,0,100,0,265,65,80,0,20
2.01608E+13,2016,4,53,53000,2,1,1,11676459.6,15,1,131,100,6,5,50000,1,13,3,99,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,480,30,0,0,0,585,100,0,0,0,115,0,130,0,0
2.01608E+13,2016,4,15,15003,1,1,1,1416261.766,73,2,100,100,3,1,9900,1,30,99,2,999,5,99,99999,99999,1,99,9999,99999.99,2,0,0,0,55,0,100,0,580,0,0,0,0,470,60,35,0,0
2.01608E+13,2016,2,31,31055,2,1,1,4321701.123,41,1,100,210,6,5,20000,1,21,1,2,999,1,0,5240,770,99,2,20,99999.99,1,1,67,0,20,0,4,0,878,0,0,5,0,120,0,245,0,80
2.01608E+13,2016,2,55,55000,5,1,1,12543670.76,34,1,100,100,1,1,9900,1,21,1,2,999,1,0,9620,1870,99,1,48,920,1,85,0,0,80,0,375,60,570,0,30,0,0,70,0,170,0,0
2.01608E+13,2016,1,9,9001,3,1,1,2658729.085,36,2,100,100,1,4,45213,1,41,1,2,999,2,0,2320,7860,99,1,35,1600,1,465,0,0,60,0,120,0,600,0,0,0,0,105,45,0,0,45
2.01608E+13,2016,3,47,47000,4,1,1,2014370.872,31,1,100,100,6,1,9900,1,30,1,2,999,1,0,3850,9470,99,1,40,754.61,1,265,0,0,90,0,55,0,720,0,0,65,0,165,0,80,0,0
2.01608E+13,2016,1,34,34000,5,1,1,9373269.391,35,1,100,243,1,5,21050,1,21,1,2,999,1,0,7750,3680,99,1,40,931.6,1,0,0,0,10,0,0,0,1070,0,0,0,0,310,30,20,0,0
2.01608E+13,2016,3,22,22000,1,1,1,4009379.227,59,2,110,100,4,1,9900,1,32,99,2,999,1,0,1550,6690,99,1,40,1561.51,1,0,0,0,40,0,15,0,480,30,0,10,70,280,0,60,0,455
2.01608E+13,2016,2,29,29000,2,1,1,10064293.83,66,1,100,100,1,1,9900,1,21,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,40,0,0,0,620,0,0,0,0,350,390,40,0,0
2.01608E+13,2016,2,26,26125,1,1,1,5215703.414,53,2,110,100,4,5,26030,1,31,99,2,999,1,1,3255,8290,99,1,50,960,1,0,0,0,30,0,90,0,285,0,0,90,0,45,0,405,0,495
2.01608E+13,2016,1,42,42055,2,1,1,7948830.649,75,1,100,100,1,1,9900,1,14,99,2,999,1,0,9620,4270,99,2,25,336,1,0,0,0,80,0,0,0,610,0,0,0,390,220,60,80,0,0
2.01608E+13,2016,2,39,39000,2,1,1,7662724.004,72,1,100,100,1,1,9900,1,30,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,80,0,350,0,515,0,0,0,95,370,0,30,0,0
2.01608E+13,2016,3,24,24000,2,1,1,2002239.154,47,2,100,100,4,1,9900,1,21,1,2,999,2,0,2145,7270,99,1,40,1096.15,1,0,0,0,50,0,315,0,520,0,0,45,0,60,0,450,0,0
2.01608E+13,2016,4,6,6081,1,1,1,3304601.765,51,2,100,100,4,1,9900,1,40,99,2,999,1,0,430,2470,99,1,40,769,1,0,0,0,60,0,90,0,560,0,0,0,0,120,60,20,0,530
2.01608E+13,2016,4,41,41000,5,1,1,7542321.637,17,2,100,100,6,1,9900,1,15,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,30,0,62,0,840,0,0,0,0,503,0,0,0,0
2.01608E+13,2016,2,17,17000,4,1,1,13062572.57,17,2,100,100,6,1,9900,1,16,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,90,60,0,30,0,755,0,0,0,0,345,45,115,0,0
2.01608E+13,2016,4,6,6000,3,1,1,2891007.357,40,2,100,100,1,1,9900,1,21,1,2,999,1,0,540,6990,99,1,40,960,1,60,0,0,60,0,90,0,710,0,0,30,0,430,0,60,0,0
2.01608E+13,2016,3,51,51000,2,1,1,33987742.11,30,1,100,100,2,5,53200,1,40,1,2,999,1,0,2710,6570,99,1,40,1346.15,1,0,0,0,120,0,0,0,450,0,0,0,0,175,45,55,0,475
2.01608E+13,2016,1,42,42129,1,1,1,14391010.51,70,1,100,100,4,1,9900,1,21,99,1,7,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,30,0,84,0,500,0,0,30,110,660,0,26,0,0
2.01608E+13,2016,4,6,6000,1,1,1,4702601.78,67,2,100,100,4,1,9900,1,40,99,2,999,1,1,5700,8370,99,2,17,480,1,0,25,0,60,0,235,15,615,70,0,40,0,268,30,57,0,25
2.01608E+13,2016,3,5,5000,3,1,1,7331678.152,31,2,100,100,1,1,9900,1,30,5,2,999,5,99,99999,99999,99,99,9999,99999.99,1,15,0,505,95,0,70,0,510,0,0,10,0,185,0,50,0,0
2.01608E+13,2016,3,48,48000,2,1,1,4612428.92,35,2,100,100,6,1,9900,1,40,1,2,999,1,0,4700,4970,99,1,50,689,1,90,1,0,85,0,35,0,604,0,0,0,0,520,0,45,0,60
2.01608E+13,2016,3,48,48000,2,1,1,27724148.12,76,2,100,100,1,1,9900,1,20,99,2,999,5,99,99999,99999,1,99,9999,99999.99,2,0,0,0,15,0,611,0,559,0,0,0,0,255,0,0,0,0
2.01608E+13,2016,4,49,49000,8,1,1,3015295.91,33,2,100,100,1,1,9900,1,21,1,2,999,1,0,430,8180,99,2,10,99999.99,1,155,0,0,10,0,335,0,610,0,0,0,195,90,0,45,0,0
2.01608E+13,2016,1,42,42049,2,1,1,5953243.994,36,2,100,100,6,1,9900,1,21,1,2,999,1,0,4610,9290,99,2,28,308,2,150,0,0,30,0,223,0,635,0,175,10,0,90,0,117,0,0
2.01608E+13,2016,2,26,26099,1,1,1,2887055.121,75,1,100,100,3,1,9900,1,21,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,45,0,450,0,480,0,0,70,0,225,0,170,0,0
2.01608E+13,2016,4,15,15003,2,1,1,6101330.608,55,2,131,100,1,4,50000,1,40,99,2,999,1,0,3610,8180,99,1,40,769.23,1,0,0,0,90,0,210,0,575,0,0,150,120,60,0,85,25,0
2.01608E+13,2016,3,48,48000,2,1,1,19079327.59,52,2,100,100,1,1,9900,1,40,99,2,999,1,0,4840,7380,99,1,70,2307.69,1,0,0,0,40,0,0,0,525,0,0,10,0,25,0,155,0,600
2.01608E+13,2016,4,49,49000,6,1,1,5884035.412,36,1,100,100,1,1,9900,1,40,1,2,999,2,0,9030,6070,99,1,50,1680,1,55,0,0,90,0,240,0,540,0,0,60,0,120,0,95,0,240
2.01608E+13,2016,4,53,53033,4,1,1,6009552.504,18,1,110,100,6,4,60044,1,16,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,90,0,0,0,720,20,0,0,0,495,0,115,0,0
2.01608E+13,2016,4,56,56000,3,1,1,9557802.598,30,2,100,100,1,1,9900,1,43,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,300,0,365,35,10,73,0,345,0,70,13,0,10,0,146,10,63
2.01608E+13,2016,2,17,17000,4,1,1,14686486.58,34,1,100,210,1,1,9900,1,30,1,2,999,1,0,7120,7190,99,1,40,700,1,115,0,0,80,0,150,0,600,0,0,0,0,345,30,60,0,0
2.01608E+13,2016,1,36,36000,3,1,1,25624426.11,56,1,100,100,1,1,9900,1,40,99,2,999,1,0,1010,7380,99,1,46,1115,1,0,0,0,60,0,50,0,515,0,0,0,0,289,20,6,0,500
2.01608E+13,2016,3,21,21000,4,1,1,2207466.348,37,2,100,100,1,1,9900,1,41,1,2,999,1,0,2310,7860,99,1,9995,1115.38,1,631,0,0,75,0,105,0,382,0,0,45,0,122,0,30,0,0
2.01608E+13,2016,1,25,25017,5,1,1,7065475.8,48,2,200,100,1,1,9900,1,42,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,70,2,0,20,0,163,0,605,0,0,50,0,124,75,161,0,0
2.01608E+13,2016,3,12,12103,2,1,1,5458735.062,75,1,100,100,1,1,9900,1,40,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,21,0,141,0,1,0,520,0,0,0,75,459,0,74,0,0
2.01608E+13,2016,3,45,45000,1,1,1,3938806.926,57,1,100,100,4,1,9900,1,20,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,0,0,90,0,0,0,595,0,0,0,0,734,0,21,0,0
2.01608E+13,2016,2,17,17000,5,1,1,11012660.56,48,2,100,100,1,1,9900,1,32,1,2,999,1,0,8750,5190,99,2,18,1.92,1,90,0,0,22,0,65,0,525,0,0,0,0,30,0,100,0,608
2.01608E+13,2016,2,39,39000,2,1,1,4166681.249,54,2,110,100,6,1,9900,1,30,99,2,999,1,0,5400,8180,99,1,40,567.2,1,10,0,0,65,0,90,0,455,10,0,0,15,240,0,75,0,480
2.01608E+13,2016,3,37,37159,3,1,1,8812685.088,60,1,100,100,1,1,9900,1,30,99,2,999,1,0,10,7070,99,1,60,961.53,1,0,0,0,75,0,105,0,425,0,0,30,0,330,0,445,0,30
2.01608E+13,2016,4,49,49000,5,1,1,12293516.55,51,1,100,100,1,1,9900,1,21,99,2,999,1,0,4700,4670,99,1,50,1442.3,1,0,0,0,80,0,20,0,450,0,0,0,0,130,0,60,0,700
2.01608E+13,2016,1,34,34005,1,1,1,9731563.783,85,2,100,100,3,1,9900,1,21,99,2,999,5,99,99999,99999,1,99,9999,99999.99,2,0,0,0,90,0,128,0,600,0,0,0,0,528,0,0,0,0
2.01608E+13,2016,2,29,29189,1,1,1,2032087.255,60,2,110,100,4,1,9900,1,30,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,0,0,45,0,0,0,480,0,0,0,0,915,0,0,0,0
2.01608E+13,2016,3,48,48000,2,1,1,2526555.531,72,1,100,220,1,1,9900,1,40,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,210,0,120,0,435,0,0,0,90,535,0,50,0,0
2.01608E+13,2016,1,42,42107,2,1,1,4928554.057,53,2,100,100,4,1,9900,1,40,99,2,999,1,1,3220,8190,99,1,51,1152,1,15,0,0,105,0,415,0,465,0,130,0,0,90,0,100,0,95
2.01608E+13,2016,3,48,48000,1,1,1,14828623.64,31,1,100,100,6,1,9900,1,31,1,2,999,1,0,2630,6680,99,1,40,2269.23,1,0,0,0,80,0,10,0,410,0,0,10,0,270,45,130,0,485
2.01608E+13,2016,3,1,1000,3,1,1,17858589,27,1,110,100,6,1,9900,1,30,4,2,999,1,0,9620,5380,99,1,9995,324,1,0,0,0,15,0,0,0,495,0,0,0,0,375,30,45,0,480
2.01608E+13,2016,1,25,25017,4,1,1,7941397.884,38,1,131,100,1,5,52100,1,41,1,2,999,1,0,1020,7380,99,1,40,2884.61,1,47,0,0,90,0,45,0,555,0,0,0,0,120,0,139,0,444
2.01608E+13,2016,2,18,18000,5,1,1,11801555.75,15,2,100,100,6,1,9900,1,13,3,99,999,5,99,99999,99999,99,99,9999,99999.99,1,10,0,427,45,0,25,0,533,0,0,0,0,190,115,95,0,0
2.01608E+13,2016,4,16,16000,2,1,1,5002623.489,62,2,100,100,1,1,9900,1,40,99,2,999,1,0,4700,4890,99,1,9995,99999.99,1,0,0,0,165,0,70,0,600,0,0,0,55,335,60,155,0,0
2.01608E+13,2016,3,47,47000,2,1,1,13281567.66,64,1,100,100,1,1,9900,1,42,99,2,999,1,0,2100,7270,99,1,60,2403,1,0,0,0,90,0,0,0,290,0,0,30,0,210,60,65,0,695
2.01608E+13,2016,2,26,26099,5,1,1,9920085.475,52,1,100,100,1,4,45770,1,21,99,2,999,1,0,4000,8680,99,2,25,250,1,145,0,0,150,0,35,0,645,0,0,0,0,465,0,0,0,0
2.01608E+13,2016,1,36,36047,4,1,1,5936910.814,35,1,131,100,1,5,50100,1,41,1,2,999,1,0,1020,7380,99,1,50,99999.99,1,150,0,0,70,0,180,0,360,0,0,0,0,390,60,120,0,110
2.01608E+13,2016,1,42,42071,6,1,1,3701186.094,33,2,100,100,1,1,9900,1,17,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,75,0,0,80,0,60,0,495,0,0,0,165,425,0,140,0,0
2.01608E+13,2016,2,39,39000,2,1,1,9625935.58,72,1,100,100,1,1,9900,1,21,99,2,999,2,0,7210,6170,99,2,9995,1500,2,0,0,0,150,0,485,0,465,0,0,5,60,240,0,35,0,0
2.01608E+13,2016,3,48,48000,1,1,1,2689078.479,70,1,100,100,4,1,9900,1,30,99,1,7,5,99,99999,99999,1,99,9999,99999.99,1,0,216,0,110,0,270,0,533,3,0,25,0,150,0,133,0,0
2.01608E+13,2016,3,13,13000,2,1,1,14924473.56,78,1,100,100,1,1,9900,1,42,99,1,7,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,90,0,180,0,570,0,0,0,0,600,0,0,0,0
2.01608E+13,2016,1,25,25021,6,1,1,25740202.37,21,1,100,100,6,1,9900,1,30,1,2,999,1,0,4720,4970,99,2,30,250,1,0,0,0,95,0,0,0,665,0,0,0,0,90,60,10,0,520
2.01608E+13,2016,3,5,5000,2,1,1,8949230.881,53,1,100,100,1,1,9900,1,21,99,2,999,1,0,6200,770,99,1,50,900,1,0,0,0,90,0,390,0,540,0,0,0,165,60,165,30,0,0
2.01608E+13,2016,2,18,18141,3,1,1,8819628.742,33,2,100,100,1,1,9900,1,30,1,2,999,1,0,5120,3570,99,1,44,390,1,115,0,0,45,0,90,15,490,20,0,60,0,10,0,85,0,495
2.01608E+13,2016,1,36,36061,1,1,1,4932005.153,28,1,100,100,6,1,9900,1,30,1,2,999,1,0,735,7390,99,1,40,2211.53,1,0,0,0,410,0,15,0,520,0,0,0,0,395,0,100,0,0
2.01608E+13,2016,1,42,42000,3,1,1,8489024.103,35,2,100,100,1,1,9900,1,40,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,375,10,0,75,0,145,0,475,0,0,20,0,150,0,190,0,0
2.01608E+13,2016,3,37,37000,4,1,1,5809311.182,50,2,100,100,1,1,9900,1,41,99,2,999,1,0,350,8180,99,1,45,2211.53,1,0,0,0,100,0,85,0,590,0,50,5,0,175,0,120,0,315
2.01608E+13,2016,3,51,51000,3,1,1,5536212.372,45,2,131,100,1,4,50220,1,40,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,110,0,270,0,630,0,0,180,0,210,0,40,0,0
2.01608E+13,2016,2,26,26081,2,1,1,10453304.09,67,2,110,100,1,1,9900,1,21,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,0,0,75,0,0,0,780,0,105,0,0,450,0,30,0,0
2.01608E+13,2016,2,55,55000,3,1,1,6372159.628,16,1,100,100,6,1,9900,1,14,1,99,999,1,0,9640,4970,99,2,20,143,1,0,0,0,65,0,0,0,695,0,0,0,0,270,90,30,0,290
2.01608E+13,2016,3,5,5000,4,1,1,9192657.067,43,2,100,100,5,1,9900,1,30,1,2,999,1,0,310,4970,99,1,40,480.76,1,35,0,0,100,0,15,0,645,0,115,105,0,240,0,185,0,0
2.01608E+13,2016,3,13,13000,4,1,1,10654970,32,2,100,100,1,1,9900,1,40,1,2,999,1,0,430,8190,99,1,40,673.07,1,66,0,0,90,0,77,0,572,0,0,0,75,15,0,60,0,485
2.01608E+13,2016,2,39,39153,1,1,1,4957642.149,55,2,110,100,6,1,9900,1,41,99,2,999,1,0,2310,7860,99,1,50,1435,1,0,0,0,15,0,30,0,650,60,130,70,0,419,0,66,0,0
2.01608E+13,2016,1,42,42003,4,1,1,2309373.386,30,2,100,100,6,1,9900,1,30,1,2,999,1,0,3420,5070,99,1,40,640,1,0,0,0,30,0,0,0,1195,0,0,5,0,150,0,60,0,0
2.01608E+13,2016,3,48,48000,1,1,1,2034139.016,65,1,100,210,4,1,9900,1,14,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,0,0,0,0,81,0,690,0,0,2,0,642,0,25,0,0
2.01608E+13,2016,3,13,13000,1,1,1,5272859.051,72,2,110,100,4,1,9900,1,15,99,2,999,5,99,99999,99999,1,99,9999,99999.99,2,0,0,0,120,0,160,0,615,0,0,30,10,360,0,25,0,0
2.01608E+13,2016,3,10,10001,2,1,1,18550072.34,41,1,100,100,6,3,45300,1,32,1,2,999,4,99,99999,99999,99,99,9999,99999.99,1,5,0,0,55,0,397,0,345,10,0,45,0,470,0,60,0,0
2.01608E+13,2016,3,13,13000,1,1,1,3139283.167,85,2,100,100,3,1,9900,1,21,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,50,0,220,0,690,0,0,0,0,355,0,0,0,0
2.01608E+13,2016,3,13,13000,1,1,1,6039511.41,66,1,110,100,2,1,9900,1,21,99,1,7,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,15,12,185,0,360,0,0,21,0,777,0,70,0,0
2.01608E+13,2016,3,22,22000,1,1,1,1121599.045,73,2,110,100,3,1,9900,1,30,99,2,999,5,99,99999,99999,1,99,9999,99999.99,2,0,0,0,30,0,90,0,640,0,0,0,0,650,30,0,0,0
2.01608E+13,2016,4,53,53000,4,1,1,11666623.84,17,2,100,100,6,1,9900,1,15,3,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,6,40,115,0,30,0,744,0,0,0,0,420,0,85,0,0
2.01608E+13,2016,3,1,1000,3,1,1,6937453.173,57,2,100,100,1,1,9900,1,21,99,2,999,1,0,5120,5680,99,1,40,1265,1,0,0,0,40,100,135,0,515,0,0,5,0,130,0,58,0,457
2.01608E+13,2016,2,17,17000,4,1,1,4389448.357,32,2,100,100,1,1,9900,1,41,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,345,0,0,105,0,260,0,445,0,0,0,0,135,0,45,0,0
2.01608E+13,2016,2,39,39133,1,1,1,2276911.34,80,2,100,100,3,1,9900,1,30,99,2,999,5,99,99999,99999,1,99,9999,99999.99,2,0,0,0,60,0,240,0,690,0,0,0,0,450,0,0,0,0
2.01608E+13,2016,3,22,22000,3,1,1,3940481.759,47,1,100,100,1,1,9900,1,21,1,2,999,1,0,5240,490,99,1,50,1480.76,1,5,0,0,110,0,45,0,670,0,0,65,35,340,0,170,0,0
2.01608E+13,2016,2,17,17000,1,1,1,15505151.82,42,1,100,100,6,1,9900,1,21,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,60,0,13,0,447,0,10,2,0,654,0,119,0,0
2.01608E+13,2016,4,6,6061,2,1,1,4875707.111,72,2,100,100,1,1,9900,1,30,99,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,60,0,285,0,525,0,0,15,0,525,0,30,0,0
2.01608E+13,2016,3,13,13057,1,1,1,2217569.797,48,1,100,210,4,1,9900,1,40,1,2,999,1,0,4840,6290,99,1,40,1634.61,1,0,270,0,90,0,60,0,570,0,0,60,0,150,120,0,0,120
2.01608E+13,2016,4,4,4025,3,1,1,13053681.22,17,2,201,100,6,1,9900,1,16,3,99,999,1,0,4760,5170,99,2,16,160,1,0,0,280,105,0,110,0,715,15,0,3,0,152,0,60,0,0
2.01608E+13,2016,3,12,12113,2,1,1,4453610.265,72,2,100,100,1,1,9900,1,30,99,2,999,1,0,220,770,99,1,50,99999.99,1,0,0,0,50,0,0,0,810,0,0,0,0,580,0,0,0,0
2.01608E+13,2016,3,47,47000,1,1,1,6379078.089,55,2,110,100,5,1,9900,1,21,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,0,0,90,0,294,0,651,0,0,13,0,348,0,44,0,0
2.01608E+13,2016,2,18,18000,2,1,1,10462659.91,50,2,100,100,1,1,9900,1,21,99,2,999,1,1,3600,8270,99,1,90,425,1,0,20,0,30,0,128,0,347,0,0,50,0,159,30,31,0,600
2.01608E+13,2016,1,42,42017,5,1,1,9706874.602,43,2,100,100,1,5,20000,1,13,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,165,0,0,75,0,180,0,635,0,0,0,0,385,0,0,0,0
2.01608E+13,2016,1,36,36000,1,1,1,2374010.993,61,1,100,100,4,4,46500,1,40,99,2,999,1,0,1460,3380,99,1,40,1576.92,1,0,0,0,50,0,140,0,590,20,0,90,0,520,0,30,0,0
2.01608E+13,2016,3,37,37119,4,1,1,6951152.625,47,1,100,100,1,1,9900,1,40,1,2,999,1,0,900,9380,99,1,50,2884.61,1,0,0,0,105,0,0,0,475,0,0,0,0,410,335,70,0,45
2.01608E+13,2016,2,39,39000,5,1,1,3618884.833,45,2,100,100,1,1,9900,1,43,1,2,999,1,0,2200,7870,99,1,60,1675,1,350,0,0,105,0,60,0,340,0,45,0,0,30,0,120,30,360
2.01608E+13,2016,3,48,48251,1,1,1,3637108.92,80,2,100,100,2,1,9900,1,21,99,2,999,5,99,99999,99999,1,99,9999,99999.99,2,0,0,0,15,0,45,0,480,3,0,0,0,762,0,15,0,0
2.01608E+13,2016,2,39,39000,1,1,1,4019366.506,58,1,110,100,5,1,9900,1,30,99,1,9,1,0,4220,7070,99,2,25,275,1,0,0,0,25,0,19,0,760,0,0,0,0,120,165,49,0,302
2.01608E+13,2016,4,8,8013,1,1,1,7066465.065,52,2,100,100,2,5,43400,1,43,99,2,999,1,0,1760,7460,99,1,40,2884.61,1,0,0,0,65,0,195,0,420,20,0,15,0,60,0,60,0,570
2.01608E+13,2016,4,4,4019,3,1,1,2075717.526,31,2,100,100,6,1,9900,1,40,1,2,999,1,0,4965,7380,99,2,30,0,1,190,10,0,30,0,205,0,515,10,0,0,0,474,0,6,0,0
2.01608E+13,2016,2,18,18000,4,1,1,8328182.349,17,1,110,100,6,1,9900,1,15,3,99,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,0,0,60,0,750,0,0,0,140,470,0,20,0,0
2.01608E+13,2016,3,28,28000,1,1,1,2041095.374,60,1,110,100,5,1,9900,1,14,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,0,0,60,0,60,0,1240,0,0,0,0,80,0,0,0,0
2.01608E+13,2016,2,27,27171,5,1,1,2652565.51,39,2,100,100,1,1,9900,1,40,1,2,999,1,0,220,570,99,1,60,2500,1,30,0,0,150,0,331,0,574,0,0,0,0,70,0,80,90,0
2.01608E+13,2016,1,34,34000,2,1,1,7258607.73,76,1,100,100,1,1,9900,1,42,99,2,999,5,99,99999,99999,1,99,9999,99999.99,2,0,0,0,90,0,170,0,570,0,0,0,0,165,0,115,215,0
2.01608E+13,2016,4,53,53000,2,1,1,1619227.027,49,2,100,100,4,1,9900,1,40,1,2,999,1,1,50,8660,99,1,59,2211.53,1,3,84,0,85,0,105,0,514,0,0,25,0,480,85,29,0,30
2.01608E+13,2016,1,42,42000,2,1,1,25626175.35,85,2,100,100,3,1,9900,1,21,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,65,0,0,0,750,0,0,0,0,549,60,16,0,0
2.01608E+13,2016,3,5,5000,3,1,1,1156414.902,35,2,100,100,6,1,9900,1,40,1,2,999,3,99,99999,99999,99,99,9999,99999.99,1,0,0,0,20,0,215,0,860,20,5,65,0,120,0,135,0,0
2.01608E+13,2016,3,48,48000,2,1,1,19072552.15,45,2,100,210,1,5,20000,1,17,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,20,0,180,0,630,0,0,0,0,590,0,20,0,0
2.01608E+13,2016,4,53,53000,2,1,1,13481045.33,34,1,202,100,1,1,9900,1,40,1,1,11,1,1,520,7570,99,1,9995,865.38,1,0,0,0,50,0,60,0,510,0,0,0,0,280,0,120,0,420
2.01608E+13,2016,3,12,12086,2,1,1,2995250.508,52,1,100,210,1,4,20000,1,30,99,2,999,1,0,2000,7860,99,1,37,934.78,1,0,0,0,120,0,330,0,525,0,0,240,0,180,0,45,0,0
2.01608E+13,2016,4,6,6111,2,1,1,3762445.11,61,1,100,210,4,4,20000,1,21,99,2,999,1,0,6260,770,99,1,49,840,1,0,0,0,50,0,225,0,515,0,0,0,0,25,0,25,0,600
2.01608E+13,2016,2,55,55000,2,1,1,17124669.03,68,2,100,100,1,1,9900,1,21,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,60,0,120,0,625,0,0,115,0,477,0,43,0,0
2.01608E+13,2016,2,20,20173,1,1,1,7189563.273,41,1,100,100,4,1,9900,1,30,1,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,0,0,30,0,30,0,690,0,0,0,0,570,0,120,0,0
2.01608E+13,2016,4,6,6037,1,1,1,7314682.47,55,1,110,100,6,1,9900,1,21,99,2,999,1,0,5510,6380,99,1,45,1000,1,0,0,0,50,0,0,0,485,30,0,5,0,60,0,135,0,675
2.01608E+13,2016,3,12,12086,5,1,1,14384100.88,40,2,100,230,1,5,25000,1,32,1,2,999,1,0,3600,8170,99,1,65,500,1,67,0,0,30,0,78,0,405,0,0,0,0,0,0,118,0,742
2.01608E+13,2016,3,13,13000,7,1,1,6382493.513,15,2,100,100,6,1,9900,1,14,3,99,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,60,0,0,0,910,30,0,0,0,438,0,2,0,0
2.01608E+13,2016,2,55,55000,3,1,1,9912792.331,29,2,100,100,1,1,9900,1,40,1,2,999,1,0,1650,7460,99,2,20,640,1,100,0,0,0,0,30,0,380,0,0,0,0,840,60,30,0,0
2.01608E+13,2016,3,37,37000,1,1,1,10469231.17,67,1,100,100,4,1,9900,1,21,99,2,999,1,1,4250,7770,99,1,9995,99999.99,1,0,0,0,60,0,0,0,540,0,0,0,0,695,0,25,0,120
2.01608E+13,2016,1,36,36069,1,1,1,2380985.692,56,2,100,100,6,1,9900,1,32,99,2,999,1,0,5940,8190,99,1,36,496.8,1,0,0,0,35,0,5,0,425,0,0,5,0,200,0,19,0,751
2.01608E+13,2016,2,55,55000,1,1,1,2832942.665,43,2,100,100,6,1,9900,1,30,1,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,0,0,90,0,0,0,810,0,0,0,0,540,0,0,0,0
2.01608E+13,2016,3,28,28000,3,1,1,1876708.154,39,2,110,100,6,1,9900,1,16,1,2,999,1,0,20,1180,99,1,40,400,1,0,0,0,30,0,145,0,675,0,0,60,70,426,0,34,0,0
2.01608E+13,2016,3,48,48000,6,1,1,14395759.5,27,2,100,210,5,5,20000,1,13,1,2,999,1,0,4020,8680,99,2,32,232.5,1,0,0,0,50,0,170,0,680,0,0,60,0,275,105,100,0,0
2.01608E+13,2016,3,28,28000,2,1,1,6640368.647,52,2,100,100,1,1,9900,1,40,99,2,999,1,0,1020,9490,99,1,40,1000,1,0,0,0,60,0,210,0,720,0,0,0,0,450,0,0,0,0
